-----
Train
3	correct: 0	prediction: 1
long   :	0.30958	0.74305
after  :	0.12853	0.46712
the    :	0.08649	0.02038
credits:	0.11765	0.97342
roll   :	0.75000	0.97423

22752	correct: 0	prediction: 1
a        :	0.13990	0.06005
road-trip:	1.00000	1.00000
drama    :	0.27402	0.93264

22766	correct: 0	prediction: 1
run  :	0.57971	0.85700
for  :	0.03808	0.13691
your :	0.01035	0.72396
lives:	0.43802	0.94242

22770	correct: 1	prediction: 0
get       :	0.29897	0.79975
on        :	0.03257	0.13714
television:	0.50943	0.77389

22771	correct: 1	prediction: 0
adorably:	1.00000	1.00000
ditsy   :	0.00000	1.00000
but     :	0.07212	0.35883

22796	correct: 0	prediction: 1
while:	0.28054	0.65754
not  :	0.24284	0.26405
for  :	0.03808	0.13691
every:	0.18690	0.83141
taste:	0.37931	0.98686

22801	correct: 1	prediction: 0
the       :	0.08649	0.02038
screenplay:	0.21076	0.98879
never     :	0.07122	0.84351
lets      :	0.32075	0.99237
us        :	0.40146	0.76627
forget    :	0.06329	0.98905
that      :	0.06844	0.16101
bourne    :	1.00000	0.99701
was       :	0.33853	0.12639
once      :	0.23404	0.85787
an        :	0.24268	0.23808
amoral    :	0.00000	0.99965
assassin  :	0.00000	0.99510
just      :	0.35238	0.66972
like      :	0.25589	0.63710
the       :	0.08649	0.02038
ones      :	0.24444	0.95067
who       :	0.16286	0.44065
are       :	0.05960	0.27810
pursuing  :	0.66667	0.99368
him       :	0.10204	0.63507

22824	correct: 0	prediction: 1
fine :	0.63441	0.93397
music:	0.48611	0.68288
never:	0.07122	0.84351
heard:	0.11111	0.95748

22869	correct: 1	prediction: 0
--   :	0.02941	1.00000
and  :	0.21466	0.04975
far  :	0.00526	0.87274
less :	0.47826	0.86982
crass:	0.40000	0.99940

22891	correct: 0	prediction: 1
us      :	0.40146	0.76627
to      :	0.01244	0.05945
forget  :	0.06329	0.98905
most    :	0.32322	0.59455
of      :	0.13062	0.03843
the     :	0.08649	0.02038
film    :	0.26053	0.64063
's      :	0.06778	1.00000
problems:	0.26027	0.91242

22905	correct: 1	prediction: 0
the      :	0.08649	0.02038
film     :	0.26053	0.64063
's       :	0.06778	1.00000
plot     :	0.54885	0.93870
may      :	0.10928	0.46533
be       :	0.04231	0.23108
shallow  :	0.96154	0.99151
,        :	0.13772	1.00000
but      :	0.07212	0.35883
you      :	0.12113	0.42225
've      :	0.11515	1.00000
never    :	0.07122	0.84351
seen     :	0.01796	0.87456
the      :	0.08649	0.02038
deep     :	0.53982	0.95376
like     :	0.25589	0.63710
you      :	0.12113	0.42225
see      :	0.22963	0.54953
it       :	0.02345	0.16996
in       :	0.05937	0.04876
these    :	0.10476	0.62971
harrowing:	0.51220	0.99944
surf     :	0.16667	0.99512
shots    :	0.26761	0.98503

22914	correct: 0	prediction: 1
one :	0.14229	0.02457
of  :	0.13062	0.03843
them:	0.02212	0.64295

22943	correct: 1	prediction: 0
jet:	0.66667	0.98438

23026	correct: 0	prediction: 1
a       :	0.13990	0.06005
great   :	0.59806	0.79062
shame   :	0.66154	0.99377
that    :	0.06844	0.16101
such    :	0.15140	0.52518
a       :	0.13990	0.06005
talented:	0.32450	0.99311
director:	0.33002	0.84690
as      :	0.02241	0.13967
chen    :	0.33333	0.98721
kaige   :	0.14286	0.99993

23030	correct: 1	prediction: 0
,         :	0.13772	1.00000
we        :	0.03553	0.64746
do        :	0.28829	0.53751
n't       :	0.44526	1.00000
get       :	0.29897	0.79975
williams  :	0.19048	0.94189
'         :	0.08655	1.00000
usual     :	0.24324	0.97855
tear      :	0.22449	0.99518
and       :	0.21466	0.04975
a         :	0.13990	0.06005
smile     :	0.55844	0.99384
,         :	0.13772	1.00000
just      :	0.35238	0.66972
sneers    :	0.55556	1.00000
and       :	0.21466	0.04975
bile      :	0.73333	0.99869
,         :	0.13772	1.00000
and       :	0.21466	0.04975
the       :	0.08649	0.02038
spectacle :	0.27536	0.99818
is        :	0.04295	0.10337
nothing   :	0.49402	0.90387
short     :	0.48182	0.83797
of        :	0.13062	0.03843
refreshing:	0.94805	0.99879
.         :	0.05715	1.00000

23061	correct: 1	prediction: 0
the       :	0.08649	0.02038
right     :	0.55844	0.75130
conditions:	0.80000	0.94824

23064	correct: 1	prediction: 0
proves:	0.43262	0.99404
it    :	0.02345	0.16996
's    :	0.06778	1.00000
never :	0.07122	0.84351
too   :	0.72031	0.84018
late  :	0.02222	0.84804
to    :	0.01244	0.05945
learn :	0.64286	0.96801

23109	correct: 0	prediction: 1
for          :	0.03808	0.13691
fashioning   :	0.60000	0.99982
an           :	0.24268	0.23808
engrossing   :	0.93333	0.99976
entertainment:	0.45385	0.94181
out          :	0.15913	0.58416
of           :	0.13062	0.03843
an           :	0.24268	0.23808
almost       :	0.04956	0.89632
sure-fire    :	0.33333	1.00000
prescription :	0.33333	0.99687
for          :	0.03808	0.13691
a            :	0.13990	0.06005
critical     :	0.63636	0.94420
and          :	0.21466	0.04975
commercial   :	0.52381	0.91876
disaster     :	0.91176	0.98253

23122	correct: 0	prediction: 1
others    :	0.40351	0.83683
in        :	0.05937	0.04876
its       :	0.08053	0.46063
genre     :	0.23404	0.94646
in        :	0.05937	0.04876
that      :	0.06844	0.16101
it        :	0.02345	0.16996
is        :	0.04295	0.10337
does      :	0.20317	0.75106
not       :	0.24284	0.26405
rely      :	0.39130	0.99127
on        :	0.03257	0.13714
dumb      :	0.60479	0.99656
gags      :	0.51220	0.99900
,         :	0.13772	1.00000
anatomical:	0.17647	0.99786
humor     :	0.33030	0.99081
,         :	0.13772	1.00000
or        :	0.40468	0.27990
character :	0.11156	0.87430
cliches   :	0.70833	0.99969

23123	correct: 1	prediction: 0
good  :	0.48546	0.75640
things:	0.09265	0.89051
happen:	0.40741	0.97461
to    :	0.01244	0.05945
bad   :	0.83903	0.92115
people:	0.14012	0.45785

23136	correct: 0	prediction: 1
's      :	0.06778	1.00000
very    :	0.19326	0.72581
beavis  :	0.50000	0.99939
and     :	0.21466	0.04975
butthead:	0.50000	0.99993
,       :	0.13772	1.00000
yet     :	0.28522	0.90433
always  :	0.55330	0.90460

23145	correct: 1	prediction: 0
he      :	0.03683	0.22085
's      :	0.06778	1.00000
a       :	0.13990	0.06005
better  :	0.05639	0.86363
actor   :	0.04294	0.90601
than    :	0.08225	0.60291
a       :	0.13990	0.06005
standup :	0.42857	0.99964
comedian:	0.80952	0.98832
.       :	0.05715	1.00000

23164	correct: 0	prediction: 1
no    :	0.60580	0.42036
thanks:	0.77778	0.88382
.     :	0.05715	1.00000

23176	correct: 1	prediction: 0
should       :	0.19247	0.48184
share        :	0.68000	0.95638
screenwriting:	0.31429	0.99902
credit       :	0.63636	0.96358

23191	correct: 1	prediction: 0
's   :	0.06778	1.00000
never:	0.07122	0.84351
dull :	0.82456	0.99655
and  :	0.21466	0.04975

23217	correct: 1	prediction: 0
above   :	0.47445	0.72522
anything:	0.32601	0.91121
sandler :	0.38462	0.99917

23222	correct: 0	prediction: 1
ensues  :	0.14286	0.99867
when    :	0.23293	0.51374
brash   :	0.22222	0.99926
young   :	0.45196	0.85285
men     :	0.29577	0.80984
set     :	0.14620	0.77792
out     :	0.15913	0.58416
to      :	0.01244	0.05945
conquer :	0.86667	0.99637
the     :	0.08649	0.02038
online  :	0.66667	0.90902
world   :	0.59453	0.57399
with    :	0.26870	0.17286
laptops :	0.42857	0.99848
,       :	0.13772	1.00000
cell    :	0.08333	0.95636
phones  :	0.12000	0.99308
and     :	0.21466	0.04975
sketchy :	0.25000	0.99932
business:	0.42373	0.84669
plans   :	0.50000	0.94977

23229	correct: 1	prediction: 0
but      :	0.07212	0.35883
certainly:	0.46565	0.95155
hard     :	0.25543	0.92294
to       :	0.01244	0.05945
hate     :	0.46032	0.98640

23244	correct: 0	prediction: 1
shrewd:	0.35484	0.99941

23273	correct: 1	prediction: 0
purposefully:	0.75000	0.99924

23280	correct: 0	prediction: 1
will  :	0.19744	0.60797
be    :	0.04231	0.23108
two   :	0.04449	0.03320
hours :	0.36264	0.92005
gained:	0.50000	0.96090

23359	correct: 1	prediction: 0
of    :	0.13062	0.03843
animal:	0.21951	0.95861
house :	0.33333	0.72592

23363	correct: 0	prediction: 1
the   :	0.08649	0.02038
film  :	0.26053	0.64063
's    :	0.06778	1.00000
creepy:	0.00000	0.99874

23377	correct: 0	prediction: 1
flakeball:	0.14286	1.00000

23381	correct: 1	prediction: 0
nobody  :	0.65217	0.98033
here    :	0.24342	0.72286
bothered:	0.33333	0.99595
to      :	0.01244	0.05945
check   :	0.04348	0.94660
it      :	0.02345	0.16996
twice   :	0.02778	0.95499
.       :	0.05715	1.00000

23392	correct: 0	prediction: 1
same :	0.33051	0.70228
love :	0.63192	0.85489
story:	0.15737	0.84619

23412	correct: 1	prediction: 0
without  :	0.25437	0.80729
resorting:	0.42857	0.99895
to       :	0.01244	0.05945
camp     :	0.46667	0.93871
or       :	0.40468	0.27990
parody   :	0.04000	0.99146

23416	correct: 0	prediction: 1
an             :	0.24268	0.23808
overly-familiar:	1.00000	1.00000
set            :	0.14620	0.77792

23417	correct: 0	prediction: 1
this      :	0.00505	0.22046
wafer-thin:	1.00000	1.00000
movie     :	0.06203	0.91379

23422	correct: 0	prediction: 1
it     :	0.02345	0.16996
never  :	0.07122	0.84351
rises  :	0.05556	0.99122
to     :	0.01244	0.05945
its    :	0.08053	0.46063
clever :	0.51562	0.99581
what-if:	0.73333	1.00000
concept:	0.16071	0.94488
.      :	0.05715	1.00000

23451	correct: 1	prediction: 0
(         :	0.04283	1.00000
headbanger:	0.33333	0.99990
)         :	0.02629	1.00000

23459	correct: 0	prediction: 1
provides  :	0.90909	0.93768
an        :	0.24268	0.23808
invaluable:	0.88889	0.99837
service   :	0.43478	0.78903

23462	correct: 0	prediction: 1
plays      :	0.46457	0.92170
like       :	0.25589	0.63710
a          :	0.13990	0.06005
living-room:	0.33333	1.00000
war        :	0.15122	0.62932
of         :	0.13062	0.03843
the        :	0.08649	0.02038
worlds     :	0.11111	0.98592
,          :	0.13772	1.00000
gaining    :	0.00000	0.98909
most       :	0.32322	0.59455
of         :	0.13062	0.03843
its        :	0.08053	0.46063
unsettling :	0.30357	0.99948
force      :	0.70909	0.83986
from       :	0.00054	0.20698
the        :	0.08649	0.02038
suggested  :	0.27273	0.95419
and        :	0.21466	0.04975
the        :	0.08649	0.02038
unknown    :	0.71429	0.92443
.          :	0.05715	1.00000

23468	correct: 0	prediction: 1
i              :	0.11411	0.23045
suppose        :	0.42857	0.98615
it             :	0.02345	0.16996
's             :	0.06778	1.00000
lovely         :	0.72727	0.99566
that           :	0.06844	0.16101
cal            :	0.20000	0.99236
works          :	0.61564	0.82364
out            :	0.15913	0.58416
his            :	0.16237	0.26085
issues         :	0.10256	0.88848
with           :	0.26870	0.17286
his            :	0.16237	0.26085
dad            :	0.28571	0.99295
and            :	0.21466	0.04975
comes          :	0.12102	0.93250
to             :	0.01244	0.05945
terms          :	0.16000	0.91675
with           :	0.26870	0.17286
his            :	0.16237	0.26085
picture-perfect:	0.45455	1.00000
life           :	0.47668	0.71488
--             :	0.02941	1.00000
but            :	0.07212	0.35883
world          :	0.59453	0.57399
traveler       :	0.71429	0.99711
gave           :	0.33333	0.91090
me             :	0.41754	0.70769
no             :	0.60580	0.42036
reason         :	0.69444	0.84197
to             :	0.01244	0.05945
care           :	0.31271	0.92542

23474	correct: 1	prediction: 0
did      :	0.23605	0.74498
n't      :	0.44526	1.00000
hollywood:	0.01000	0.97056
think    :	0.41463	0.76600
of       :	0.13062	0.03843
this     :	0.00505	0.22046
sooner   :	1.00000	0.99663

23529	correct: 0	prediction: 1
often        :	0.31602	0.81893
heartbreaking:	0.91111	0.99962

23579	correct: 1	prediction: 0
a           :	0.13990	0.06005
flick       :	0.19444	0.99853
about       :	0.08378	0.50893
our         :	0.52978	0.86478
infantilized:	0.00000	1.00000
culture     :	0.58333	0.88932
that        :	0.06844	0.16101
is          :	0.04295	0.10337
n't         :	0.44526	1.00000
entirely    :	0.04348	0.95647
infantile   :	0.66667	0.99945

23585	correct: 1	prediction: 0
submerged:	0.60000	0.99452
here     :	0.24342	0.72286
,        :	0.13772	1.00000

23612	correct: 0	prediction: 1
so          :	0.15537	0.57003
preachy-keen:	0.71429	1.00000
and         :	0.21466	0.04975

23689	correct: 1	prediction: 0
many    :	0.05245	0.63149
subplots:	0.73913	0.99969

23702	correct: 1	prediction: 0
any        :	0.26142	0.62761
recent     :	0.30818	0.91458
film       :	0.26053	0.64063
,          :	0.13772	1.00000
independent:	0.00000	0.87679
or         :	0.40468	0.27990
otherwise  :	0.16418	0.94800
,          :	0.13772	1.00000

23717	correct: 0	prediction: 1
formuliac:	0.00000	1.00000

23719	correct: 1	prediction: 0
does        :	0.20317	0.75106
n't         :	0.44526	1.00000
hurt        :	0.26316	0.98883
anyone      :	0.18750	0.92576
and         :	0.21466	0.04975
works       :	0.61564	0.82364
for         :	0.03808	0.13691
its         :	0.08053	0.46063
participants:	0.20000	0.97287

23744	correct: 0	prediction: 1
`         :	0.15670	1.00000
nature    :	0.25234	0.92313
'         :	0.08655	1.00000
loves     :	0.48718	0.98901
the       :	0.08649	0.02038
members   :	0.20690	0.75715
of        :	0.13062	0.03843
the       :	0.08649	0.02038
upper     :	0.56522	0.93575
class     :	0.49367	0.69306
almost    :	0.04956	0.89632
as        :	0.02241	0.13967
much      :	0.20973	0.76213
as        :	0.02241	0.13967
they      :	0.10574	0.43075
love      :	0.63192	0.85489
themselves:	0.01562	0.92810
.         :	0.05715	1.00000

23754	correct: 0	prediction: 1
sent:	1.00000	0.91895
back:	0.18328	0.75047

23760	correct: 1	prediction: 0
wayward:	0.53846	0.99929
teen   :	0.12000	0.98806

23772	correct: 1	prediction: 0
've    :	0.11515	1.00000
seen   :	0.01796	0.87456
a      :	0.13990	0.06005
movie  :	0.06203	0.91379
instead:	0.60000	0.88279
of     :	0.13062	0.03843
an     :	0.24268	0.23808
endless:	0.42857	0.99482
trailer:	0.00000	0.99130

23776	correct: 1	prediction: 0
director  :	0.33002	0.84690
carl      :	1.00000	0.96991
franklin  :	1.00000	0.97346
,         :	0.13772	1.00000
so        :	0.15537	0.57003
crisp     :	0.90625	0.99739
and       :	0.21466	0.04975
economical:	1.00000	0.99720
in        :	0.05937	0.04876
one       :	0.14229	0.02457
false     :	0.52381	0.96474
move      :	0.44000	0.89809
,         :	0.13772	1.00000
bogs      :	0.92308	0.99906
down      :	0.41176	0.81032
in        :	0.05937	0.04876
genre     :	0.23404	0.94646
cliches   :	0.70833	0.99969
here      :	0.24342	0.72286
.         :	0.05715	1.00000

23816	correct: 0	prediction: 1
even     :	0.06953	0.74062
lower-wit:	1.00000	1.00000

23876	correct: 0	prediction: 1
few     :	0.00000	0.82076
new     :	0.26316	0.39664
converts:	0.60000	0.99457

23913	correct: 1	prediction: 0
seem        :	0.44073	0.92708
downright   :	0.52941	0.99917
hitchcockian:	0.11111	1.00000

23936	correct: 0	prediction: 1
you    :	0.12113	0.42225
had    :	0.21714	0.43443
already:	0.69325	0.86604
seen   :	0.01796	0.87456
that   :	0.06844	0.16101
movie  :	0.06203	0.91379

23938	correct: 0	prediction: 1
that   :	0.06844	0.16101
works  :	0.61564	0.82364
against:	0.04673	0.70927
itself :	0.19512	0.89003

23942	correct: 1	prediction: 0
deep-seated:	1.00000	1.00000
,          :	0.13772	1.00000
emotional  :	0.42056	0.98671

23977	correct: 1	prediction: 0
whole:	0.28283	0.92101
hours:	0.36264	0.92005

23988	correct: 1	prediction: 0
a      :	0.13990	0.06005
promise:	0.31183	0.98748
nor    :	0.77419	0.94850

24016	correct: 0	prediction: 1
pulpy  :	0.53846	1.00000
concept:	0.16071	0.94488

24066	correct: 0	prediction: 1
shakespeare:	0.05263	0.98365

24082	correct: 0	prediction: 1
unsettling:	0.30357	0.99948
subject   :	0.23932	0.85066
matter    :	0.01250	0.92476

24103	correct: 0	prediction: 1
it         :	0.02345	0.16996
's         :	0.06778	1.00000
rare       :	0.84865	0.96519
that       :	0.06844	0.16101
a          :	0.13990	0.06005
movie      :	0.06203	0.91379
can        :	0.02454	0.49199
be         :	0.04231	0.23108
as         :	0.02241	0.13967
intelligent:	0.74468	0.98870
as         :	0.02241	0.13967
this       :	0.00505	0.22046
one        :	0.14229	0.02457
is         :	0.04295	0.10337
in         :	0.05937	0.04876
every      :	0.18690	0.83141
regard     :	0.57143	0.98066
except     :	0.74286	0.93750
its        :	0.08053	0.46063
storyline  :	0.09756	0.99023

24139	correct: 1	prediction: 0
been      :	0.33247	0.45723
a         :	0.13990	0.06005
more      :	0.01789	0.50071
compelling:	0.67232	0.99481
excuse    :	0.60000	0.99303
to        :	0.01244	0.05945
pair      :	0.52000	0.96987
susan     :	0.58333	0.98262
sarandon  :	0.75000	0.99964
and       :	0.21466	0.04975
goldie    :	0.33333	0.99877
hawn      :	0.11111	0.99972

24168	correct: 1	prediction: 0
the :	0.08649	0.02038
gay :	0.32203	0.96667
'70s:	0.28571	1.00000

24186	correct: 0	prediction: 1
is       :	0.04295	0.10337
dudsville:	1.00000	1.00000
.        :	0.05715	1.00000

24196	correct: 0	prediction: 1
too-conscientious:	0.75000	1.00000
adaptation       :	0.52577	0.98175

24227	correct: 0	prediction: 1
the        :	0.08649	0.02038
connected  :	0.60000	0.96244
stories    :	0.40881	0.93596
of         :	0.13062	0.03843
breitbart  :	0.33333	0.99963
and        :	0.21466	0.04975
hanussen   :	0.60000	1.00000
are        :	0.05960	0.27810
actually   :	0.17031	0.88460
fascinating:	0.84566	0.99686
,          :	0.13772	1.00000
but        :	0.07212	0.35883
the        :	0.08649	0.02038
filmmaking :	0.28507	0.99749
in         :	0.05937	0.04876
invincible :	0.55556	0.99823
is         :	0.04295	0.10337
such       :	0.15140	0.52518
that       :	0.06844	0.16101
the        :	0.08649	0.02038
movie      :	0.06203	0.91379
does       :	0.20317	0.75106
not        :	0.24284	0.26405
do         :	0.28829	0.53751
them       :	0.02212	0.64295
justice    :	0.13924	0.93613
.          :	0.05715	1.00000

24244	correct: 1	prediction: 0
is   :	0.04295	0.10337
,    :	0.13772	1.00000
more :	0.01789	0.50071
often:	0.31602	0.81893
then :	0.23383	0.60218

24270	correct: 1	prediction: 0
die:	0.18644	0.94772
for:	0.03808	0.13691

24308	correct: 0	prediction: 1
really  :	0.12969	0.87317
rattling:	0.57143	0.99967
the     :	0.08649	0.02038
viewer  :	0.23881	0.99342

24352	correct: 0	prediction: 1
not-nearly:	1.00000	1.00000

24356	correct: 1	prediction: 0
those:	0.13217	0.75809
who  :	0.16286	0.44065
do   :	0.28829	0.53751

24376	correct: 1	prediction: 0
refuses   :	0.63636	0.98900
to        :	0.01244	0.05945
let       :	0.28395	0.90541
slackers  :	0.60000	0.99984
be        :	0.04231	0.23108
seen      :	0.01796	0.87456
as        :	0.02241	0.13967
just      :	0.35238	0.66972
another   :	0.28401	0.75522
teen      :	0.12000	0.98806
movie     :	0.06203	0.91379
,         :	0.13772	1.00000
which     :	0.09501	0.33707
means     :	0.67213	0.89417
he        :	0.03683	0.22085
can       :	0.02454	0.49199
be        :	0.04231	0.23108
forgiven  :	0.53846	0.99896
for       :	0.03808	0.13691
frequently:	0.04478	0.96089
pandering :	0.12500	0.99977
to        :	0.01244	0.05945
fans      :	0.37688	0.96150
of        :	0.13062	0.03843
the       :	0.08649	0.02038
gross-out :	0.71930	1.00000
comedy    :	0.19278	0.94184
.         :	0.05715	1.00000

24401	correct: 0	prediction: 1
sacrificing:	0.30435	0.99876
any        :	0.26142	0.62761
of         :	0.13062	0.03843
the        :	0.08649	0.02038
cultural   :	0.26190	0.92783
intrigue   :	0.27273	0.99868

24409	correct: 0	prediction: 1
once         :	0.23404	0.85787
overly       :	0.71429	0.99411
old-fashioned:	0.58678	1.00000

24415	correct: 0	prediction: 1
suspect    :	0.25000	0.97981
that       :	0.06844	0.16101
there      :	0.16343	0.44829
are        :	0.05960	0.27810
more       :	0.01789	0.50071
interesting:	0.32864	0.96162
ways       :	0.36691	0.95667
of         :	0.13062	0.03843
dealing    :	0.03226	0.98064
with       :	0.26870	0.17286
the        :	0.08649	0.02038
subject    :	0.23932	0.85066

24435	correct: 0	prediction: 1
although   :	0.04762	0.79846
god        :	0.09091	0.91736
is         :	0.04295	0.10337
great      :	0.59806	0.79062
addresses  :	0.50000	0.98649
interesting:	0.32864	0.96162
matters    :	0.65217	0.97341
of         :	0.13062	0.03843
identity   :	0.39683	0.96413
and        :	0.21466	0.04975
heritage   :	0.16667	0.95212
,          :	0.13772	1.00000
it         :	0.02345	0.16996
's         :	0.06778	1.00000
hard       :	0.25543	0.92294
to         :	0.01244	0.05945
shake      :	0.66667	0.99494
the        :	0.08649	0.02038
feeling    :	0.24299	0.98030
that       :	0.06844	0.16101
it         :	0.02345	0.16996
was        :	0.33853	0.12639
intended   :	0.12281	0.93278
to         :	0.01244	0.05945
be         :	0.04231	0.23108
a          :	0.13990	0.06005
different  :	0.65926	0.80093
kind       :	0.09535	0.93327
of         :	0.13062	0.03843
film       :	0.26053	0.64063
.          :	0.05715	1.00000

24467	correct: 1	prediction: 0
the      :	0.08649	0.02038
road     :	0.42574	0.81018
to       :	0.01244	0.05945
perdition:	1.00000	0.99976

24511	correct: 0	prediction: 1
a        :	0.13990	0.06005
movie    :	0.06203	0.91379
with     :	0.26870	0.17286
a        :	0.13990	0.06005
`        :	0.15670	1.00000
children :	0.20442	0.80100
's       :	0.06778	1.00000
'        :	0.08655	1.00000
song     :	0.42857	0.76858
that     :	0.06844	0.16101
includes :	0.18182	0.89622
the      :	0.08649	0.02038
line     :	0.01587	0.75755
`        :	0.15670	1.00000
my       :	0.00923	0.65957
stepdad  :	0.66667	1.00000
's       :	0.06778	1.00000
not      :	0.24284	0.26405
mean     :	0.75309	0.92215
,        :	0.13772	1.00000
he       :	0.03683	0.22085
's       :	0.06778	1.00000
just     :	0.35238	0.66972
adjusting:	0.42857	0.99807
'        :	0.08655	1.00000

24523	correct: 1	prediction: 0
more    :	0.01789	0.50071
complete:	0.51111	0.91502
than    :	0.08225	0.60291
indecent:	0.07692	0.99900
proposal:	0.00000	0.96339

24536	correct: 1	prediction: 0
leave  :	0.05263	0.93019
you    :	0.12113	0.42225
wanting:	0.23529	0.99112
more   :	0.01789	0.50071

24611	correct: 1	prediction: 0
change   :	0.00000	0.86358
watching :	0.14793	0.98544
such     :	0.15140	0.52518
a        :	0.13990	0.06005
character:	0.11156	0.87430

24616	correct: 0	prediction: 1
a     :	0.13990	0.06005
bumper:	0.50000	0.99795

24642	correct: 1	prediction: 0
's        :	0.06778	1.00000
so        :	0.15537	0.57003
simple    :	0.52941	0.93680
and       :	0.21466	0.04975
precise   :	1.00000	0.99039
that      :	0.06844	0.16101
anything  :	0.32601	0.91121
discordant:	0.81818	0.99978
would     :	0.38134	0.50215
topple    :	0.81818	0.99956
the       :	0.08649	0.02038
balance   :	0.45455	0.97829

24645	correct: 1	prediction: 0
into              :	0.02740	0.55706
the               :	0.08649	0.02038
passive-aggressive:	0.00000	1.00000
psychology        :	0.44444	0.97797
of                :	0.13062	0.03843
co-dependence     :	0.00000	1.00000
and               :	0.21466	0.04975
the               :	0.08649	0.02038
struggle          :	0.41176	0.98164
for               :	0.03808	0.13691
self-esteem       :	0.75000	1.00000

24649	correct: 1	prediction: 0
the          :	0.08649	0.02038
believability:	0.66667	0.99991
of           :	0.13062	0.03843
the          :	0.08649	0.02038
entire       :	0.67123	0.92606
scenario     :	0.00000	0.99300

24669	correct: 0	prediction: 1
lived      :	0.48000	0.93222
in         :	0.05937	0.04876
a          :	0.13990	0.06005
state      :	0.07692	0.58732
of         :	0.13062	0.03843
quiet      :	0.71795	0.98954
desperation:	0.06667	0.99875

24680	correct: 1	prediction: 0
're     :	0.20297	1.00000
not     :	0.24284	0.26405
merely  :	0.50000	0.97458
watching:	0.14793	0.98544
history :	0.55985	0.58526

24685	correct: 1	prediction: 0
--       :	0.02941	1.00000
but      :	0.07212	0.35883
certainly:	0.46565	0.95155
hard     :	0.25543	0.92294
to       :	0.01244	0.05945
hate     :	0.46032	0.98640
.        :	0.05715	1.00000

24696	correct: 1	prediction: 0
lamer    :	0.40000	0.99985
instincts:	0.60000	0.99889

24732	correct: 0	prediction: 1
his  :	0.16237	0.26085
life :	0.47668	0.71488
drew :	0.22222	0.97518
to   :	0.01244	0.05945
a    :	0.13990	0.06005
close:	0.14286	0.88420

24744	correct: 0	prediction: 1
deserves:	0.46667	0.99244
the     :	0.08649	0.02038
hook    :	0.16667	0.97630

24754	correct: 1	prediction: 0
have  :	0.14662	0.36430
been  :	0.33247	0.45723
picked:	0.26316	0.98165
not   :	0.24284	0.26405
for   :	0.03808	0.13691
their :	0.14468	0.44564
acting:	0.02553	0.95175
chops :	0.14286	0.99944
,     :	0.13772	1.00000
but   :	0.07212	0.35883
for   :	0.03808	0.13691
their :	0.14468	0.44564
looks :	0.08000	0.94223
and   :	0.21466	0.04975

24772	correct: 0	prediction: 1
undeniably:	0.80645	0.99940
hard      :	0.25543	0.92294

24776	correct: 1	prediction: 0
sandbox:	1.00000	0.98785

24796	correct: 0	prediction: 1
thrills:	0.18750	0.99936
when   :	0.23293	0.51374
it     :	0.02345	0.16996
should :	0.19247	0.48184
be     :	0.04231	0.23108
most   :	0.32322	0.59455
in     :	0.05937	0.04876
the    :	0.08649	0.02038
mind   :	0.10127	0.93937
of     :	0.13062	0.03843
the    :	0.08649	0.02038
killer :	0.04348	0.98478

24815	correct: 1	prediction: 0
a      :	0.13990	0.06005
few    :	0.00000	0.82076
zingers:	0.81818	1.00000
aside  :	0.22581	0.97981

24869	correct: 0	prediction: 1
can    :	0.02454	0.49199
such   :	0.15140	0.52518
a      :	0.13990	0.06005
cold   :	0.50000	0.95962
movie  :	0.06203	0.91379
claim  :	0.57143	0.93192
to     :	0.01244	0.05945
express:	0.76000	0.96015
warmth :	0.84848	0.99857
and    :	0.21466	0.04975
longing:	0.84000	0.99877
?      :	0.69492	1.00000

24873	correct: 1	prediction: 0
rubbo                :	0.60000	1.00000
's                   :	0.06778	1.00000
humorously           :	1.00000	0.99938
tendentious          :	0.50000	0.99745
intervention         :	0.33333	0.98676
into                 :	0.02740	0.55706
the                  :	0.08649	0.02038
who-wrote-shakespeare:	0.00000	1.00000
controversy          :	0.33333	0.96649
.                    :	0.05715	1.00000

24880	correct: 0	prediction: 1
cult:	0.81818	0.98405

24886	correct: 0	prediction: 1
fresh   :	0.51546	0.97992
to      :	0.01244	0.05945
say     :	0.05419	0.85983
about   :	0.08378	0.50893
growing :	0.28571	0.95912
up      :	0.05082	0.54917
catholic:	0.09091	0.89897
or      :	0.40468	0.27990
,       :	0.13772	1.00000
really  :	0.12969	0.87317
,       :	0.13772	1.00000
anything:	0.32601	0.91121

24933	correct: 0	prediction: 1
garde:	0.60000	0.99447

24936	correct: 1	prediction: 0
this  :	0.00505	0.22046
method:	1.00000	0.94696
almost:	0.04956	0.89632
never :	0.07122	0.84351
fails :	0.78378	0.95524
him   :	0.10204	0.63507

24938	correct: 1	prediction: 0
this  :	0.00505	0.22046
method:	1.00000	0.94696
almost:	0.04956	0.89632
never :	0.07122	0.84351
fails :	0.78378	0.95524
him   :	0.10204	0.63507
,     :	0.13772	1.00000
and   :	0.21466	0.04975

24945	correct: 0	prediction: 1
guys   :	0.00000	0.98632
say    :	0.05419	0.85983
mean   :	0.75309	0.92215
things :	0.09265	0.89051
and    :	0.21466	0.04975
shoot  :	0.87234	0.98409
